order_id,order_date,ship_date,delivery_date,warehouse_id,destination_region,product_category,carrier,shipping_cost,delivery_status
ORD-11434,2025-03-13,2025-03-14,2025-03-19,IL-04,Northeast,Home & Kitchen,UPS,21.92,On-Time
ORD-11435,2025-02-28,2025-03-01,2025-03-09,CA-02,South,Home & Kitchen,UPS,47.67,Late
ORD-11436,2025-03-23,2025-03-24,2025-03-30,CA-02,Northeast,Home & Kitchen,USPS,39.25,On-Time
ORD-11437,2025-04-26,2025-04-28,2025-05-02,IL-04,Midwest,Home & Kitchen,UPS,12.58,On-Time
ORD-11438,2025-06-16,2025-06-18,2025-06-22,TX-03,Midwest,Apparel,FedEx,7.05,On-Time
ORD-11439,2025-05-26,2025-05-28,2025-06-01,IL-04,Midwest,Electronics,USPS,14.65,On-Time
ORD-11440,2025-04-13,2025-04-15,2025-04-20,CA-02,South,Beauty,USPS,40.04,On-Time
ORD-11441,2025-01-17,2025-01-19,2025-01-22,CA-02,Northeast,Apparel,USPS,33.43,On-Time
ORD-11442,2025-01-14,2025-01-15,2025-01-16,CA-02,West,Beauty,DHL,15.1,On-Time
ORD-11443,2025-06-08,2025-06-09,2025-06-13,CA-02,Midwest,Electronics,USPS,38.39,On-Time
ORD-11444,2025-06-01,2025-06-03,2025-06-09,TX-03,Midwest,Sports,USPS,11.36,On-Time
ORD-11445,2025-04-18,2025-04-20,2025-04-25,CA-02,Northeast,Electronics,USPS,41.98,Late
ORD-11446,2025-02-14,2025-02-15,2025-02-18,CA-02,West,Electronics,FedEx,40.74,On-Time
ORD-11447,2025-04-08,2025-04-09,2025-04-11,TX-03,South,Sports,UPS,48.77,On-Time
ORD-11448,2025-05-11,2025-05-12,2025-05-17,IL-04,Midwest,Beauty,USPS,11.76,On-Time
ORD-11449,2025-02-06,2025-02-08,2025-02-13,TX-03,Midwest,Home & Kitchen,UPS,,On-Time
ORD-11450,2025-06-20,2025-06-21,2025-06-24,CA-02,Midwest,Sports,FedEx,20.35,On-Time
ORD-11451,2025-06-17,2025-06-19,2025-06-22,NY-01,West,Sports,FedEx,23.72,On-Time
ORD-11452,2025-04-18,2025-04-21,2025-04-25,TX-03,Midwest,Electronics,FedEx,26.08,On-Time
ORD-11453,2025-02-08,2025-02-09,2025-02-13,TX-03,West,Sports,UPS,33.21,On-Time
ORD-11454,2025-01-15,2025-01-20,2025-01-26,IL-04,Midwest,Apparel,USPS,49.76,On-Time
ORD-11455,2025-04-30,2025-05-02,2025-05-03,CA-02,Midwest,Home & Kitchen,DHL,32.0,On-Time
ORD-11456,2025-01-04,2025-01-06,2025-01-12,NY-01,West,Electronics,USPS,46.7,On-Time
ORD-11457,2025-04-03,2025-04-05,2025-04-10,TX-03,West,Beauty,USPS,16.48,On-Time
ORD-11458,2025-06-02,2025-06-04,2025-06-09,TX-03,South,Beauty,UPS,22.93,On-Time
ORD-11459,2025-05-21,2025-05-23,2025-05-29,TX-03,Northeast,Beauty,UPS,27.7,On-Time
ORD-11460,2025-06-10,2025-06-12,2025-06-16,NY-01,Midwest,Beauty,UPS,19.53,On-Time
ORD-11461,2025-01-16,2025-01-17,2025-01-23,TX-03,Midwest,Beauty,UPS,48.96,On-Time
ORD-11462,2025-06-19,2025-06-20,2025-06-23,TX-03,Northeast,Electronics,FedEx,37.66,On-Time
ORD-11463,2025-04-18,2025-04-19,2025-04-28,NY-01,Northeast,Apparel,UPS,26.55,Late
ORD-11464,2025-05-06,2025-05-07,2025-05-12,TX-03,Northeast,Apparel,UPS,38.81,On-Time
ORD-11465,2025-02-24,2025-02-25,2025-03-02,NY-01,Midwest,Beauty,UPS,26.03,On-Time
ORD-11466,2025-06-19,2025-06-20,2025-06-22,IL-04,Midwest,Apparel,DHL,5.78,On-Time
ORD-11467,2025-02-03,2025-02-06,2025-02-11,NY-01,Midwest,Home & Kitchen,UPS,29.44,On-Time
ORD-11468,2025-06-07,2025-06-11,2025-06-13,IL-04,West,Apparel,FedEx,33.13,On-Time
ORD-11469,2025-01-13,2025-01-17,2025-01-19,NY-01,South,Sports,UPS,49.15,On-Time
ORD-11470,2025-05-21,2025-05-23,2025-05-27,CA-02,South,Beauty,UPS,,On-Time
ORD-11471,2025-01-18,2025-01-21,2025-01-25,TX-03,Northeast,Sports,FedEx,28.04,On-Time
ORD-11472,2025-06-09,2025-06-13,2025-06-15,IL-04,Northeast,Sports,FedEx,9.42,On-Time
ORD-11473,2025-04-06,2025-04-08,2025-04-13,TX-03,Midwest,Beauty,UPS,11.7,On-Time
ORD-11474,2025-05-03,2025-05-04,2025-05-07,TX-03,South,Electronics,DHL,32.47,On-Time
ORD-11475,2025-02-08,2025-02-12,2025-02-16,NY-01,South,Apparel,UPS,15.42,On-Time
ORD-11476,2025-02-15,2025-02-17,2025-02-18,CA-02,West,Home & Kitchen,DHL,38.71,On-Time
ORD-11477,2025-01-29,2025-01-31,2025-02-04,NY-01,Midwest,Electronics,USPS,28.14,On-Time
ORD-11478,2025-03-03,2025-03-04,2025-03-06,TX-03,Midwest,Home & Kitchen,FedEx,14.82,On-Time
ORD-11479,2025-01-16,2025-01-17,2025-01-23,NY-01,South,Beauty,USPS,27.22,On-Time
ORD-11480,2025-05-01,2025-05-04,2025-05-09,IL-04,South,Apparel,UPS,5.04,On-Time
ORD-11481,2025-01-10,2025-01-12,2025-01-17,CA-02,West,Electronics,FedEx,43.82,Late
ORD-11482,2025-06-07,2025-06-08,2025-06-09,TX-03,West,Beauty,UPS,5.57,On-Time
ORD-11483,2025-06-02,2025-06-03,2025-06-07,NY-01,Midwest,Electronics,USPS,5.32,On-Time
ORD-11484,2025-04-13,2025-04-15,2025-04-18,IL-04,West,Sports,FedEx,32.52,On-Time
ORD-11485,2025-03-25,2025-03-27,2025-03-29,CA-02,South,Apparel,DHL,48.81,On-Time
ORD-11486,2025-05-13,2025-05-14,2025-05-20,NY-01,Midwest,Apparel,USPS,43.52,Late
ORD-11487,2025-03-06,2025-03-10,2025-03-12,NY-01,South,Beauty,DHL,16.34,On-Time
ORD-11488,2025-06-26,2025-06-27,2025-06-30,TX-03,Midwest,Beauty,FedEx,13.85,On-Time
ORD-11489,2025-01-03,2025-01-04,2025-01-06,IL-04,Midwest,Beauty,DHL,33.18,On-Time
ORD-11490,2025-06-22,2025-06-24,2025-06-28,CA-02,South,Apparel,UPS,42.02,On-Time
ORD-11491,2025-05-22,2025-05-23,2025-05-27,NY-01,Midwest,Sports,FedEx,21.29,On-Time
ORD-11492,2025-04-30,2025-05-03,2025-05-11,CA-02,Midwest,Apparel,USPS,24.46,On-Time
ORD-11493,2025-06-07,2025-06-10,2025-06-16,IL-04,West,Beauty,USPS,10.2,On-Time
ORD-11494,2025-03-09,2025-03-12,2025-03-16,TX-03,South,Home & Kitchen,UPS,11.88,On-Time
ORD-11495,2025-05-26,2025-05-27,2025-05-30,TX-03,South,Sports,UPS,30.58,On-Time
ORD-11496,2025-02-06,2025-02-07,2025-02-10,TX-03,West,Apparel,FedEx,9.62,On-Time
ORD-11497,2025-06-02,2025-06-03,2025-06-07,CA-02,Midwest,Home & Kitchen,UPS,14.09,On-Time
ORD-11498,2025-06-25,2025-06-27,2025-06-30,CA-02,Northeast,Sports,UPS,15.56,On-Time
ORD-11499,2025-03-14,2025-03-17,2025-03-22,NY-01,Northeast,Apparel,UPS,24.98,On-Time
ORD-11500,2025-05-23,2025-05-26,2025-05-28,IL-04,South,Beauty,UPS,7.05,On-Time
ORD-11501,2025-02-18,2025-02-21,2025-02-23,IL-04,West,Apparel,DHL,27.49,On-Time
ORD-11502,2025-05-01,2025-05-05,2025-05-07,IL-04,Midwest,Sports,UPS,46.79,On-Time
ORD-11503,2025-03-29,2025-04-01,2025-04-04,CA-02,West,Beauty,USPS,6.1,On-Time
ORD-11504,2025-05-20,2025-05-21,2025-05-23,TX-03,Midwest,Electronics,DHL,33.39,On-Time
ORD-11505,2025-02-06,2025-02-07,2025-02-10,IL-04,South,Home & Kitchen,UPS,42.61,On-Time
ORD-11506,2025-03-02,2025-03-04,2025-03-08,NY-01,South,Beauty,FedEx,19.06,On-Time
ORD-11507,2025-06-20,2025-06-21,2025-06-22,CA-02,Northeast,Beauty,FedEx,10.92,On-Time
ORD-11508,2025-05-04,2025-05-05,2025-05-09,TX-03,West,Sports,USPS,6.95,On-Time
ORD-11509,2025-02-08,2025-02-10,2025-02-12,IL-04,South,Sports,FedEx,33.98,On-Time
ORD-11510,2025-03-04,2025-03-07,,TX-03,West,Home & Kitchen,UPS,29.85,Lost
ORD-11511,2025-02-15,2025-02-16,2025-02-20,NY-01,South,Sports,FedEx,15.32,On-Time
ORD-11512,2025-03-29,2025-04-01,2025-04-05,IL-04,Midwest,Beauty,FedEx,42.42,On-Time
ORD-11513,2025-01-11,2025-01-14,2025-01-19,IL-04,Midwest,Home & Kitchen,UPS,38.1,On-Time
ORD-11514,2025-03-03,2025-03-05,2025-03-08,TX-03,Northeast,Home & Kitchen,DHL,17.44,On-Time
ORD-11515,2025-03-18,2025-03-19,2025-03-23,CA-02,South,Apparel,UPS,38.9,On-Time
ORD-11516,2025-06-02,2025-06-03,2025-06-04,TX-03,Northeast,Beauty,DHL,16.02,On-Time
ORD-11517,2025-02-21,2025-02-24,2025-02-26,NY-01,Northeast,Beauty,DHL,35.39,On-Time
ORD-11518,2025-01-04,2025-01-07,2025-01-10,TX-03,South,Sports,FedEx,10.33,On-Time
ORD-11519,2025-02-28,2025-03-04,2025-03-07,TX-03,South,Beauty,FedEx,36.15,On-Time
ORD-11520,2025-03-13,2025-03-15,2025-03-21,IL-04,Midwest,Sports,USPS,15.74,On-Time
ORD-11521,2025-05-28,2025-05-29,2025-06-03,CA-02,Northeast,Beauty,USPS,30.76,On-Time
ORD-11522,2025-04-03,2025-04-04,2025-04-05,CA-02,Midwest,Apparel,UPS,12.76,On-Time
ORD-11523,2025-03-04,2025-03-07,2025-03-09,CA-02,West,Beauty,DHL,37.67,On-Time
ORD-11524,2025-02-23,2025-02-24,2025-02-26,CA-02,West,Apparel,FedEx,7.74,On-Time
ORD-11525,2025-04-27,2025-04-28,2025-04-30,TX-03,Northeast,Beauty,FedEx,12.44,On-Time
ORD-11526,2025-04-20,2025-04-22,2025-04-29,IL-04,Northeast,Beauty,UPS,13.29,Late
ORD-11527,2025-03-15,2025-03-16,2025-03-19,IL-04,South,Electronics,UPS,6.86,On-Time
ORD-11528,2025-04-17,2025-04-18,2025-04-21,CA-02,South,Beauty,FedEx,38.53,On-Time
ORD-11529,2025-02-26,2025-02-28,2025-03-02,TX-03,Northeast,Apparel,UPS,49.14,On-Time
ORD-11530,2025-06-18,2025-06-19,2025-06-23,CA-02,Northeast,Home & Kitchen,FedEx,40.03,Late
ORD-11531,2025-01-03,2025-01-04,2025-01-09,CA-02,West,Apparel,UPS,43.73,On-Time
ORD-11532,2025-04-30,2025-05-03,2025-05-10,IL-04,Midwest,Beauty,USPS,5.27,On-Time
ORD-11533,2025-01-06,2025-01-09,2025-01-15,IL-04,West,Sports,USPS,10.3,On-Time
ORD-11534,2025-01-05,2025-01-06,2025-01-09,CA-02,West,Electronics,UPS,30.16,On-Time
ORD-11535,2025-01-05,2025-01-08,2025-01-09,TX-03,Midwest,Sports,UPS,49.0,On-Time
ORD-11536,2025-02-23,2025-02-24,2025-02-27,CA-02,Northeast,Electronics,UPS,34.73,On-Time
ORD-11537,2025-02-16,2025-02-18,2025-02-21,IL-04,Northeast,Electronics,FedEx,21.84,On-Time
ORD-11538,2025-06-26,2025-06-30,2025-07-03,IL-04,West,Sports,FedEx,11.58,On-Time
ORD-11539,2025-01-09,2025-01-12,2025-01-13,TX-03,West,Beauty,FedEx,11.88,On-Time
ORD-11540,2025-04-09,2025-04-12,2025-04-15,CA-02,Midwest,Apparel,USPS,21.32,On-Time
ORD-11541,2025-01-20,2025-01-21,2025-01-22,CA-02,South,Sports,DHL,37.12,On-Time
ORD-11542,2025-05-02,2025-05-03,2025-05-06,NY-01,South,Home & Kitchen,UPS,6.43,On-Time
ORD-11543,2025-03-02,2025-03-06,2025-03-10,CA-02,Northeast,Electronics,USPS,43.35,On-Time
ORD-11544,2025-05-03,2025-05-04,2025-05-07,TX-03,South,Apparel,FedEx,47.37,On-Time
ORD-11545,2025-06-12,2025-06-13,2025-06-17,IL-04,Northeast,Home & Kitchen,UPS,45.0,On-Time
ORD-11546,2025-06-27,2025-06-30,2025-07-03,NY-01,Northeast,Apparel,USPS,46.09,On-Time
ORD-11547,2025-03-23,2025-03-26,2025-03-29,TX-03,Northeast,Beauty,UPS,5.69,On-Time
ORD-11548,2025-03-03,2025-03-07,2025-03-10,TX-03,Midwest,Home & Kitchen,FedEx,49.0,On-Time
ORD-11549,2025-05-25,2025-05-26,2025-06-02,NY-01,West,Sports,USPS,21.49,On-Time
ORD-11550,2025-01-03,2025-01-07,2025-01-13,CA-02,South,Apparel,USPS,,Late
ORD-11551,2025-06-09,2025-06-10,2025-06-14,NY-01,Midwest,Sports,USPS,13.41,On-Time
ORD-11552,2025-01-13,2025-01-14,2025-01-21,TX-03,South,Sports,USPS,25.09,On-Time
ORD-11553,2025-04-30,2025-05-02,2025-05-04,CA-02,Midwest,Apparel,DHL,6.99,On-Time
ORD-11554,2025-05-05,2025-05-06,2025-05-09,IL-04,South,Apparel,FedEx,6.8,On-Time
ORD-11555,2025-03-30,2025-03-31,2025-04-04,NY-01,South,Electronics,FedEx,47.45,On-Time
ORD-11556,2025-03-14,2025-03-16,2025-03-19,TX-03,West,Electronics,FedEx,41.48,On-Time
ORD-11557,2025-03-09,2025-03-10,2025-03-15,CA-02,South,Home & Kitchen,FedEx,28.84,On-Time
ORD-11558,2025-05-22,2025-05-23,2025-05-26,TX-03,Midwest,Home & Kitchen,UPS,28.65,On-Time
ORD-11559,2025-04-11,2025-04-12,2025-04-15,CA-02,South,Home & Kitchen,UPS,38.69,On-Time
ORD-11560,2025-04-08,2025-04-10,2025-04-15,CA-02,West,Electronics,UPS,20.38,On-Time
ORD-11561,2025-01-11,2025-01-13,2025-01-15,NY-01,South,Sports,FedEx,39.28,On-Time
ORD-11562,2025-04-15,2025-04-18,2025-04-20,IL-04,Midwest,Beauty,DHL,26.83,On-Time
ORD-11563,2025-03-08,2025-03-11,2025-03-12,CA-02,South,Beauty,FedEx,33.71,On-Time
ORD-11564,2025-05-03,2025-05-05,2025-05-10,TX-03,West,Apparel,FedEx,48.42,On-Time
ORD-11565,2025-01-29,2025-02-01,2025-02-06,CA-02,West,Electronics,USPS,26.21,On-Time
ORD-11566,2025-05-17,2025-05-18,2025-05-20,IL-04,West,Apparel,USPS,23.83,On-Time
ORD-11567,2025-06-02,2025-06-03,2025-06-08,TX-03,West,Beauty,UPS,45.76,On-Time
ORD-11568,2025-03-17,2025-03-20,2025-03-25,CA-02,Northeast,Apparel,FedEx,45.62,On-Time
ORD-11569,2025-06-19,2025-06-20,2025-06-23,CA-02,West,Electronics,UPS,49.66,On-Time
ORD-11570,2025-01-09,2025-01-14,2025-01-16,NY-01,South,Electronics,FedEx,29.79,On-Time
ORD-11571,2025-02-09,2025-02-11,2025-02-17,IL-04,South,Electronics,FedEx,20.49,Late
ORD-11572,2025-01-25,2025-01-28,2025-02-02,CA-02,South,Beauty,UPS,15.82,On-Time
ORD-11573,2025-01-05,2025-01-07,2025-01-10,IL-04,South,Electronics,FedEx,6.53,On-Time
ORD-11574,2025-05-19,2025-05-21,2025-05-24,CA-02,Northeast,Home & Kitchen,FedEx,37.7,On-Time
ORD-11575,2025-05-04,2025-05-05,2025-05-12,TX-03,Northeast,Home & Kitchen,UPS,15.51,Late
ORD-11576,2025-02-07,2025-02-10,2025-02-12,IL-04,Northeast,Electronics,DHL,32.3,On-Time
ORD-11577,2025-03-13,2025-03-15,2025-03-18,TX-03,South,Home & Kitchen,DHL,46.25,On-Time
ORD-11578,2025-05-13,2025-05-17,2025-05-20,IL-04,Midwest,Electronics,UPS,47.76,On-Time
ORD-11579,2025-06-25,2025-06-26,2025-06-27,TX-03,Midwest,Beauty,FedEx,5.2,On-Time
ORD-11580,2025-03-31,2025-04-01,2025-04-04,CA-02,South,Home & Kitchen,FedEx,19.27,On-Time
ORD-11581,2025-05-26,2025-05-27,2025-05-30,TX-03,West,Beauty,FedEx,42.68,On-Time
ORD-11582,2025-02-06,2025-02-08,2025-02-11,TX-03,West,Home & Kitchen,UPS,29.14,On-Time
ORD-11583,2025-03-01,2025-03-05,2025-03-07,CA-02,South,Sports,UPS,41.34,On-Time
ORD-11584,2025-06-25,2025-06-26,2025-06-29,IL-04,West,Sports,UPS,43.4,On-Time
ORD-11585,2025-01-28,2025-01-30,2025-02-03,TX-03,West,Beauty,UPS,24.92,On-Time
ORD-11586,2025-03-22,2025-03-23,2025-03-28,NY-01,Midwest,Home & Kitchen,FedEx,21.15,On-Time
ORD-11587,2025-04-24,2025-04-26,2025-04-29,NY-01,South,Sports,UPS,25.49,On-Time
ORD-11588,2025-02-09,2025-02-13,2025-02-17,TX-03,Northeast,Electronics,FedEx,34.38,On-Time
ORD-11589,2025-02-14,2025-02-15,2025-02-18,TX-03,Midwest,Apparel,UPS,21.52,On-Time
ORD-11590,2025-03-03,2025-03-05,2025-03-09,TX-03,South,Sports,UPS,39.87,On-Time
ORD-11591,2025-04-03,2025-04-08,2025-04-12,IL-04,South,Sports,UPS,45.68,On-Time
ORD-11592,2025-04-25,2025-04-29,2025-05-05,CA-02,Midwest,Electronics,UPS,17.7,On-Time
ORD-11593,2025-03-08,2025-03-10,2025-03-15,NY-01,West,Sports,UPS,48.42,On-Time
ORD-11594,2025-02-25,2025-02-27,2025-03-01,NY-01,West,Sports,FedEx,33.02,On-Time
ORD-11595,2025-02-09,2025-02-10,2025-02-13,IL-04,Midwest,Sports,FedEx,44.52,On-Time
ORD-11596,2025-04-08,2025-04-10,2025-04-14,TX-03,South,Home & Kitchen,UPS,9.68,On-Time
ORD-11597,2025-02-09,2025-02-12,2025-02-15,TX-03,Northeast,Sports,FedEx,16.32,On-Time
ORD-11598,2025-04-01,2025-04-03,2025-04-05,CA-02,South,Apparel,UPS,19.45,On-Time
ORD-11599,2025-02-02,2025-02-03,2025-02-08,CA-02,Northeast,Home & Kitchen,USPS,18.63,On-Time
ORD-11600,2025-01-06,2025-01-07,2025-01-09,NY-01,Northeast,Home & Kitchen,DHL,12.73,On-Time
ORD-11601,2025-05-27,2025-05-28,2025-05-30,CA-02,South,Beauty,DHL,44.07,On-Time
ORD-11602,2025-03-21,2025-03-22,2025-03-26,NY-01,South,Sports,FedEx,23.84,On-Time
ORD-11603,2025-06-17,2025-06-18,2025-06-21,IL-04,South,Apparel,DHL,48.34,On-Time
ORD-11604,2025-04-02,2025-04-04,2025-04-09,TX-03,Northeast,Apparel,UPS,31.26,On-Time
ORD-11605,2025-04-07,2025-04-08,2025-04-13,TX-03,West,Beauty,UPS,11.23,On-Time
ORD-11606,2025-02-28,2025-03-01,2025-03-04,NY-01,Northeast,Apparel,FedEx,29.57,On-Time
ORD-11607,2025-02-28,2025-03-02,2025-03-13,TX-03,Northeast,Home & Kitchen,USPS,49.71,On-Time
ORD-11608,2025-02-17,2025-02-18,2025-02-19,IL-04,Northeast,Electronics,FedEx,,On-Time
ORD-11609,2025-06-18,2025-06-19,2025-06-28,CA-02,Midwest,Home & Kitchen,USPS,5.08,On-Time
ORD-11610,2025-01-13,2025-01-14,2025-01-17,IL-04,West,Electronics,FedEx,46.99,On-Time
ORD-11611,2025-04-17,2025-04-18,2025-04-22,TX-03,Northeast,Apparel,UPS,15.57,On-Time
ORD-11612,2025-02-14,2025-02-16,2025-02-17,IL-04,Northeast,Sports,UPS,35.98,On-Time
ORD-11613,2025-03-30,2025-03-31,2025-04-03,TX-03,Midwest,Electronics,FedEx,28.18,On-Time
ORD-11614,2025-06-19,2025-06-22,2025-06-24,NY-01,Northeast,Home & Kitchen,FedEx,19.64,On-Time
ORD-11615,2025-04-10,2025-04-14,2025-04-16,CA-02,West,Home & Kitchen,UPS,17.72,On-Time
ORD-11616,2025-06-04,2025-06-07,2025-06-10,CA-02,Northeast,Home & Kitchen,FedEx,46.79,On-Time
ORD-11617,2025-06-15,2025-06-17,2025-06-22,TX-03,West,Home & Kitchen,UPS,46.04,On-Time
ORD-11618,2025-01-07,2025-01-11,2025-01-14,TX-03,West,Beauty,UPS,28.09,On-Time
ORD-11619,2025-05-13,2025-05-15,2025-05-19,CA-02,South,Apparel,USPS,16.63,On-Time
ORD-11620,2025-02-14,2025-02-15,2025-02-19,IL-04,Midwest,Sports,UPS,9.61,On-Time
ORD-11621,2025-02-27,2025-02-28,2025-03-02,IL-04,Midwest,Beauty,FedEx,12.05,On-Time
ORD-11622,2025-01-31,2025-02-04,2025-02-08,IL-04,Midwest,Apparel,FedEx,,On-Time
ORD-11623,2025-01-23,2025-01-24,2025-01-26,CA-02,South,Electronics,FedEx,18.85,On-Time
ORD-11624,2025-06-19,2025-06-20,2025-06-22,NY-01,South,Beauty,DHL,6.89,On-Time
ORD-11625,2025-05-18,2025-05-21,2025-05-22,TX-03,West,Beauty,USPS,25.48,On-Time
ORD-11626,2025-06-09,2025-06-12,2025-06-15,TX-03,Midwest,Beauty,UPS,38.58,On-Time
ORD-11627,2025-04-17,2025-04-18,2025-04-20,CA-02,South,Beauty,FedEx,45.13,On-Time
ORD-11628,2025-06-07,2025-06-09,2025-06-14,NY-01,South,Electronics,USPS,31.34,On-Time
ORD-11629,2025-02-08,2025-02-09,2025-02-17,CA-02,South,Home & Kitchen,USPS,37.55,Late
ORD-11630,2025-06-08,2025-06-11,2025-06-17,IL-04,West,Beauty,USPS,,On-Time
ORD-11631,2025-03-23,2025-03-24,2025-04-02,IL-04,Northeast,Apparel,USPS,27.33,On-Time
ORD-11632,2025-04-10,2025-04-11,2025-04-17,TX-03,South,Home & Kitchen,UPS,37.83,On-Time
ORD-11633,2025-01-02,2025-01-05,2025-01-07,TX-03,South,Electronics,FedEx,37.74,On-Time
ORD-11634,2025-03-18,2025-03-20,2025-03-25,TX-03,South,Sports,UPS,24.1,On-Time
ORD-11635,2025-01-12,2025-01-14,2025-01-15,TX-03,Midwest,Electronics,UPS,29.47,On-Time
ORD-11636,2025-02-08,2025-02-10,2025-02-14,IL-04,Midwest,Sports,UPS,46.57,On-Time
ORD-11637,2025-01-13,2025-01-14,2025-01-17,IL-04,South,Apparel,UPS,33.44,On-Time
ORD-11638,2025-02-15,2025-02-17,2025-02-20,NY-01,West,Sports,FedEx,33.92,On-Time
ORD-11639,2025-06-04,2025-06-05,2025-06-09,TX-03,Northeast,Beauty,UPS,40.31,On-Time
ORD-11640,2025-04-23,2025-04-24,2025-04-28,CA-02,Midwest,Home & Kitchen,UPS,10.19,On-Time
ORD-11641,2025-01-17,2025-01-18,2025-01-20,NY-01,Northeast,Home & Kitchen,FedEx,28.53,On-Time
ORD-11642,2025-04-14,2025-04-16,2025-04-17,NY-01,South,Beauty,UPS,48.17,On-Time
ORD-11643,2025-04-08,2025-04-12,,IL-04,Midwest,Home & Kitchen,USPS,21.27,Lost
ORD-11644,2025-03-29,2025-04-03,2025-04-14,TX-03,Northeast,Electronics,USPS,18.27,Late
ORD-11645,2025-04-19,2025-04-21,2025-04-27,NY-01,South,Beauty,UPS,32.05,Late
ORD-11646,2025-06-12,2025-06-13,2025-06-18,TX-03,Midwest,Beauty,UPS,14.95,On-Time
ORD-11647,2025-03-11,2025-03-13,2025-03-17,IL-04,South,Home & Kitchen,FedEx,30.02,On-Time
ORD-11648,2025-06-07,2025-06-10,2025-06-15,NY-01,Midwest,Sports,UPS,12.0,On-Time
ORD-11649,2025-03-15,2025-03-16,2025-03-19,NY-01,Northeast,Apparel,UPS,31.09,On-Time
ORD-11650,2025-03-04,2025-03-09,2025-03-12,CA-02,Northeast,Sports,UPS,32.11,On-Time
ORD-11651,2025-06-05,2025-06-06,2025-06-11,IL-04,Midwest,Electronics,USPS,23.83,On-Time
ORD-11652,2025-03-01,2025-03-06,2025-03-11,CA-02,West,Beauty,UPS,22.22,On-Time
ORD-11653,2025-03-20,2025-03-23,2025-03-28,IL-04,South,Beauty,FedEx,16.05,Late
ORD-11654,2025-02-06,2025-02-09,2025-02-12,CA-02,Northeast,Electronics,FedEx,19.89,On-Time
ORD-11655,2025-01-22,2025-01-23,2025-01-29,IL-04,West,Apparel,UPS,27.43,On-Time
ORD-11656,2025-05-28,2025-05-29,2025-06-02,IL-04,Midwest,Beauty,UPS,16.14,On-Time
ORD-11657,2025-04-06,2025-04-07,2025-04-14,NY-01,Northeast,Sports,USPS,40.23,Late
ORD-11658,2025-03-09,2025-03-10,2025-03-17,CA-02,Northeast,Electronics,UPS,36.91,Late
ORD-11659,2025-01-17,2025-01-18,2025-01-21,CA-02,South,Beauty,UPS,17.12,On-Time
ORD-11660,2025-01-12,2025-01-14,2025-01-17,CA-02,West,Sports,UPS,9.38,On-Time
ORD-11661,2025-05-30,2025-06-01,2025-06-03,NY-01,South,Electronics,UPS,5.01,On-Time
ORD-11662,2025-05-25,2025-05-27,2025-05-31,TX-03,Midwest,Electronics,UPS,31.85,On-Time
ORD-11663,2025-05-18,2025-05-20,2025-05-25,IL-04,Northeast,Electronics,UPS,14.51,On-Time
ORD-11664,2025-04-28,2025-04-29,2025-05-01,CA-02,West,Apparel,UPS,5.57,On-Time
ORD-11665,2025-01-22,2025-01-27,2025-01-28,IL-04,South,Electronics,FedEx,21.16,On-Time
ORD-11666,2025-04-30,2025-05-01,2025-05-04,NY-01,West,Home & Kitchen,USPS,48.29,On-Time
ORD-11667,2025-02-19,2025-02-21,2025-02-24,IL-04,Midwest,Home & Kitchen,FedEx,36.05,On-Time
ORD-11668,2025-01-14,2025-01-16,2025-01-19,NY-01,Northeast,Electronics,FedEx,43.6,On-Time
ORD-11669,2025-06-24,2025-06-27,2025-07-01,TX-03,West,Beauty,FedEx,11.51,On-Time
ORD-11670,2025-01-29,2025-01-30,2025-02-02,CA-02,Midwest,Home & Kitchen,FedEx,,On-Time
ORD-11671,2025-06-13,2025-06-15,2025-06-19,NY-01,Midwest,Sports,UPS,5.52,On-Time
ORD-11672,2025-06-29,2025-07-01,2025-07-04,IL-04,Northeast,Sports,FedEx,48.0,On-Time
ORD-11673,2025-05-05,2025-05-06,2025-05-08,NY-01,South,Beauty,FedEx,18.51,On-Time
ORD-11674,2025-01-07,2025-01-09,2025-01-11,NY-01,Northeast,Sports,UPS,25.68,On-Time
ORD-11675,2025-01-29,2025-02-02,2025-02-09,TX-03,Northeast,Beauty,UPS,22.75,Late
ORD-11676,2025-05-19,2025-05-24,2025-05-26,CA-02,West,Sports,FedEx,37.87,On-Time
ORD-11677,2025-02-02,2025-02-03,2025-02-05,NY-01,West,Electronics,UPS,18.95,On-Time
ORD-11678,2025-05-14,2025-05-15,2025-05-19,NY-01,South,Sports,USPS,29.1,On-Time
ORD-11679,2025-04-21,2025-04-22,2025-04-24,IL-04,Midwest,Electronics,DHL,49.8,On-Time
ORD-11680,2025-03-20,2025-03-21,2025-03-24,NY-01,West,Sports,UPS,24.98,On-Time
ORD-11681,2025-06-09,2025-06-10,2025-06-13,NY-01,South,Sports,FedEx,29.81,On-Time
ORD-11682,2025-06-28,2025-06-29,2025-07-03,CA-02,Northeast,Sports,USPS,27.61,On-Time
ORD-11683,2025-02-27,2025-03-04,2025-03-13,CA-02,Midwest,Electronics,UPS,41.14,Late
ORD-11684,2025-01-26,2025-01-30,2025-02-03,IL-04,Northeast,Sports,FedEx,17.01,On-Time
ORD-11685,2025-06-23,2025-06-24,2025-07-01,NY-01,Midwest,Sports,USPS,12.67,On-Time
ORD-11686,2025-01-29,2025-01-30,2025-02-01,NY-01,West,Apparel,UPS,38.93,On-Time
